OBJECTID,Reg_Code,Reg_Name,Pro_Code,Pro_Name,Mun_Code,Mun_Name,Shape_Leng,Shape_Area,area,population,N_data,N_data_1,Wind_Speed
302,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035416000,CITY OF SAN FERNANDO (Capital),0.454432485,0.005893131,72.60926767,78243.46678,0,,9.041453
303,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035417000,SAN LUIS,0.500896276,0.004039398,49.76942547,53631.34092,0,,10.132149
304,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035418000,SAN SIMON,0.419546414,0.004634316,57.09940941,61530.10335,1,,9.932519
289,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035403000,ARAYAT,0.673786928,0.015737367,193.9001003,208946.0002,2,,10.282567
290,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035404000,BACOLOR,0.558961714,0.00702346,86.53605522,93250.91933,0,,8.74287
291,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035405000,CANDABA,0.923376015,0.01748778,215.4669417,232186.3453,3,,10.728691
292,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035406000,FLORIDABLANCA,0.619081716,0.011332017,139.6217775,150455.8889,2,,7.914481
293,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035407000,GUAGUA,0.434789741,0.003767781,46.42282798,50025.06037,0,,8.554299
294,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035408000,LUBAO,0.697935299,0.013860321,170.7730147,184024.3419,1,,9.21158
295,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035409000,MABALACAT CITY,0.662198901,0.00820527,101.0971329,108941.8805,0,,8.785552
296,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035410000,MACABEBE,0.959999858,0.007578659,93.37665224,100622.3203,2,,10.723062
313,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036905000,CONCEPCION,0.622422408,0.01793469,220.9733193,88926.30177,1,,9.979099
314,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036906000,GERONA,0.503624246,0.010309649,127.0251883,51118.75163,2,,9.616511
315,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036907000,LA PAZ,0.584397298,0.00974276,120.0405499,48307.92332,2,,9.770768
316,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036908000,MAYANTOC,0.702869106,0.020227554,249.2236886,100295.099,1,,7.156569
317,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036909000,MONCADA,0.454077377,0.008578877,105.7003466,42536.99473,2,,9.780251
318,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036910000,PANIQUI,0.476919261,0.008989235,110.7563674,44571.68938,2,,9.671854
319,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036911000,PURA,0.256591486,0.002706887,33.3515498,13421.66553,2,,9.702264
320,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036912000,RAMOS,0.220231887,0.002169489,26.73027237,10757.06458,2,,9.760738
305,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035419000,SANTA ANA,0.313757195,0.003148449,38.79204469,41802.15773,0,,9.955937
306,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035420000,SANTA RITA,0.216259244,0.00181885,22.41004715,24148.98038,0,,8.352656
307,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035421000,SANTO TOMAS,0.193621716,0.001164748,14.35085666,15464.42778,0,,9.321256
308,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035422000,SASMUAN (Sexmoan),0.489091458,0.003366701,41.48112709,44699.90256,0,,10.118064
309,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036901000,ANAO,0.232791292,0.002144972,26.42820359,10635.50303,1,,9.839211
310,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036902000,BAMBAN,0.780921357,0.017454371,215.0553082,86544.71631,2,,7.989663
311,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036903000,CAMILING,0.576127734,0.011076285,136.4709102,54919.99388,1,,8.587472
312,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036904000,CAPAS,0.925046892,0.03757606,462.9746303,186314.8991,1,,8.000097
265,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034911000,GUIMBA,0.883237375,0.018151856,223.6490201,76663.63374,0,,9.818003
266,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034912000,JAEN,0.519590106,0.008257698,101.7430976,34876.05518,0,,10.077859
267,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034913000,LAUR,0.593365388,0.013163151,162.1831785,55594.03655,0,,9.459486
268,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034914000,LICAB,0.399712217,0.00542983,66.90093407,22932.66791,2,,9.647897
269,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034915000,LLANERA,0.648159693,0.008438675,103.9729136,35640.4037,0,,11.038447
270,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034916000,LUPAO,0.453518437,0.009850226,121.3646296,41602.0312,0,,11.934329
271,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034917000,SCIENCE CITY OF MUÑOZ,0.683948,0.010914789,134.4811127,46098.17097,1,,10.890285
272,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034918000,NAMPICUAN,0.292992072,0.003923721,48.34416817,16571.67825,0,,9.841071
257,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034903000,CABANATUAN CITY,0.755995691,0.015937689,196.3682628,67312.18662,1,,9.738652
258,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034904000,CABIAO,0.68003649,0.009444743,116.3686764,39889.49105,1,,10.561676
259,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034905000,CARRANGLAN,1.069507912,0.062016549,764.1059037,261924.3988,1,,12.956299
260,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034906000,CUYAPO,0.588238632,0.015042674,185.3407833,63532.12689,1,,10.0776
261,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034907000,GABALDON (BITULOK & SABANI),0.754825041,0.030953386,381.376674,130730.3812,1,,8.902912
262,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034908000,CITY OF GAPAN,0.747748147,0.014485738,178.4787747,61179.93008,1,,10.305667
263,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034909000,GENERAL MAMERTO NATIVIDAD,0.60982138,0.009133927,112.5391178,38576.77401,1,,10.269493
264,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034910000,GENERAL TINIO (PAPAYA),1.162805131,0.04739424,583.9444276,200167.6631,1,,9.110124
281,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034927000,SAN LEONARDO,0.38399568,0.004273839,52.6579697,18050.38672,0,,10.186453
282,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034928000,SANTA ROSA,0.817103357,0.009019869,111.133804,38095.05286,1,,9.853718
283,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034929000,SANTO DOMINGO,0.608616023,0.007263173,89.48955182,30675.71779,0,,9.942086
284,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034930000,TALAVERA,0.804243544,0.011104527,136.8188716,46899.52076,1,,10.298199
285,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034931000,TALUGTUG,0.473152548,0.009014407,111.0665072,38071.98449,1,,10.488248
286,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034932000,ZARAGOZA,0.45196207,0.006522628,80.36529712,27548.05588,2,,9.803793
287,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035401000,ANGELES CITY,0.610863156,0.010177938,125.4023731,135133.1136,1,,8.543261
288,PH030000000,REGION III (CENTRAL LUZON),PH035400000,PAMPANGA,PH035402000,APALIT,0.406644854,0.004838598,59.61637027,64242.37066,1,,10.421976
273,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034919000,PALAYAN CITY (Capital),0.866606777,0.011052366,136.1761961,46679.22092,2,,9.541852
274,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034920000,PANTABANGAN,2.523356777,0.035406868,436.2480177,149539.4803,3,,11.842992
275,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034921000,PEÑARANDA,0.546234418,0.005310124,65.4260367,22427.09452,0,,9.992885
276,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034922000,QUEZON,0.394635045,0.00540119,66.54805829,22811.70722,2,,9.724681
277,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034923000,RIZAL,0.630609059,0.011335339,139.6627074,47874.34633,1,,10.851416
278,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034924000,SAN ANTONIO,0.739091303,0.015255176,187.9590187,64429.61994,1,,10.218355
279,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034925000,SAN ISIDRO,0.382037545,0.00402073,49.53942,16981.3932,2,,10.478352
280,PH030000000,REGION III (CENTRAL LUZON),PH034900000,NUEVA ECIJA,PH034926000,SAN JOSE CITY,0.785787633,0.016189068,199.465509,68373.87761,0,,11.894801
361,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041013000,LIAN,0.538380938,0.006978064,85.97672975,67839.52234,1,,14.860762
362,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041014000,LIPA CITY,0.78114818,0.01599901,197.1238043,155539.5834,1,,11.792282
363,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041015000,LOBO,0.723351631,0.016043864,197.6764476,155975.6439,0,,22.450182
364,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041016000,MABINI,0.331555177,0.003319641,40.90129849,32272.97154,1,,16.15744
365,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041017000,MALVAR,0.305846659,0.002878757,35.46916857,27986.77573,1,,10.140199
366,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041018000,MATAASNAKAHOY,0.195825912,0.001617144,19.92482814,15721.58918,1,,9.288965
367,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041019000,NASUGBU,1.702084627,0.022293972,274.684024,216738.0992,2,,12.130218
368,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041020000,PADRE GARCIA,0.341174389,0.003284548,40.46891751,31931.80343,0,,15.301467
353,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041005000,BATANGAS CITY (Capital),1.117848982,0.022926554,282.4780676,222887.9516,2,,17.356787
354,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041006000,BAUAN,0.453326767,0.004429425,54.57494148,43062.09335,0,,13.024201
355,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041007000,CALACA,0.485510327,0.009608575,118.3872473,93412.88428,1,,11.404572
356,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041008000,CALATAGAN,0.818060693,0.008883474,109.4532795,86363.58023,2,,17.525418
357,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041009000,CUENCA,0.245756588,0.002531181,31.18668702,24607.7044,1,,10.67687
358,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041010000,IBAAN,0.38278389,0.00587863,72.43059518,57151.01045,2,,15.21118
359,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041011000,LAUREL,0.423406975,0.006190647,76.27496526,60184.39205,0,,8.268536
360,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041012000,LEMERY,0.443629156,0.006031886,74.31887098,58640.94532,1,,10.623117
377,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041029000,TAAL,0.233913485,0.002262602,27.87752417,21996.62547,1,,11.303543
378,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041030000,TALISAY,0.550944396,0.004955072,61.0514479,48172.34938,0,,9.261378
379,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041031000,CITY OF TANAUAN,0.492669473,0.009380493,115.5770513,91195.51275,0,,10.859392
380,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041032000,TAYSAN,0.504173109,0.007734165,95.29265239,75190.206,2,,19.008847
381,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041033000,TINGLOY,0.415023674,0.002722108,33.53909563,26463.86102,2,,18.902224
382,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041034000,TUY,0.433671845,0.007826772,96.43366311,76090.51498,1,,12.180807
383,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042101000,ALFONSO,0.513188123,0.005880535,72.45407309,186121.7519,1,,8.794295
384,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042102000,AMADEO,0.277889863,0.003007893,37.06024522,95201.24228,0,,10.103425
369,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041021000,ROSARIO,0.860084614,0.016637148,204.9863056,161743.4519,1,,18.257147
370,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041022000,SAN JOSE,0.337176712,0.004869634,59.99875719,47341.72887,1,,12.326339
371,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041023000,SAN JUAN,0.765473939,0.019854948,244.632816,193026.3391,1,,21.94549
372,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041024000,SAN LUIS,0.291283298,0.00315159,38.83074298,30639.20974,0,,12.595119
373,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041025000,SAN NICOLAS,0.290907575,0.001784057,21.98137024,17344.29376,2,,8.561067
374,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041026000,SAN PASCUAL,0.27536113,0.002947906,36.32114699,28659.02518,0,,12.616583
375,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041027000,SANTA TERESITA,0.200842246,0.001285006,15.83255301,12492.5993,2,,10.789081
376,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041028000,SANTO TOMAS,0.519024237,0.007449492,91.78518551,72422.65624,0,,11.823183
329,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037103000,CANDELARIA,1.063048916,0.035589925,438.5034605,85347.98102,2,,4.790824
330,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037104000,CASTILLEJOS,0.547922534,0.008743347,107.7267742,20967.3663,2,,9.749803
331,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037105000,IBA (Capital),0.648294588,0.01181371,145.5567262,28330.38693,1,,5.033682
332,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037106000,MASINLOC,1.188269185,0.020925837,257.827241,50182.12273,5,,4.320505
333,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037107000,OLONGAPO CITY,0.982620027,0.011846721,145.963448,28409.54909,2,,9.961541
334,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037108000,PALAUIG,0.958372974,0.025993503,320.2659538,62334.86166,3,,4.48946
335,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037109000,SAN ANTONIO,1.018785276,0.014047498,173.0792227,33687.21925,0,,10.612988
336,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037110000,SAN FELIPE,0.520494037,0.009613666,118.4499843,23054.47488,1,,8.640393
321,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036913000,SAN CLEMENTE,0.564148646,0.006007972,74.02422782,29789.57298,1,,7.508045
322,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036914000,SAN MANUEL,0.234965779,0.002756538,33.96330149,13667.85279,2,,9.941072
323,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036915000,SANTA IGNACIA,0.529916302,0.011076557,136.4742553,54921.34007,1,,8.898565
324,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036916000,CITY OF TARLAC (Capital),0.742542245,0.022105225,272.3584775,109605.233,1,,9.592295
325,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036917000,VICTORIA,0.500818822,0.009239741,113.8428481,45813.78195,1,,9.65499
326,PH030000000,REGION III (CENTRAL LUZON),PH036900000,TARLAC,PH036918000,SAN JOSE,1.0839797,0.050169707,618.1409635,248758.4928,0,,7.140893
327,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037101000,BOTOLAN,1.16912553,0.056206054,692.5147971,134787.3964,2,,6.006851
328,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037102000,CABANGAN,0.568200202,0.017311352,213.2931738,41514.24877,1,,7.416291
345,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037705000,DINGALAN,1.587590199,0.029814953,367.3500415,22400.53539,2,,8.538564
346,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037706000,DIPACULAO,1.208860006,0.033826798,416.7799731,25414.70936,3,,15.561923
347,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037707000,MARIA AURORA,0.756314922,0.028297731,348.6563475,21260.61785,4,,10.791536
348,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037708000,SAN LUIS,1.29574175,0.050423349,621.2660878,37884.01093,3,,10.044284
349,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041001000,AGONCILLO,0.328783468,0.004081003,50.28203821,39674.7988,1,,9.312152
350,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041002000,ALITAGTAG,0.226575839,0.002129861,26.24201479,20706.13472,1,,10.893057
351,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041003000,BALAYAN,0.619014377,0.007779583,95.85224621,75631.75079,0,,13.648312
352,PH040000000,REGION IV-A (CALABARZON),PH041000000,BATANGAS,PH041004000,BALETE,0.336469939,0.00205845,25.36216085,20011.89022,1,,8.832403
337,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037111000,SAN MARCELINO,1.114825374,0.035292141,434.8344658,84633.86741,1,,8.345323
338,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037112000,SAN NARCISO,0.371717953,0.006123571,75.44852371,14684.89932,1,,9.530794
339,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037113000,SANTA CRUZ,1.300847912,0.038753995,477.4879765,92935.71984,4,,4.743347
340,PH030000000,REGION III (CENTRAL LUZON),PH037100000,ZAMBALES,PH037114000,SUBIC,1.256684369,0.020786154,256.1062059,49847.14961,2,,9.746151
341,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037701000,BALER (Capital),0.67602329,0.008398403,103.4767253,6309.878279,2,,16.094159
342,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037702000,CASIGURAN,2.038809459,0.035511932,437.5425111,26680.78235,3,,21.108612
343,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037703000,DILASAG,1.122311529,0.041915628,516.442457,31492.00008,3,,18.223633
344,PH030000000,REGION III (CENTRAL LUZON),PH037700000,AURORA,PH037704000,DINALUNGAN,0.834305876,0.027577731,339.7852283,20719.66836,3,,17.979131
425,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043420000,PAKIL,0.486830314,0.003977621,49.00827401,73891.25703,1,,14.360623
426,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043421000,PANGIL,0.449678334,0.004205394,51.81465689,78122.52537,0,,13.741494
427,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043422000,PILA,0.214048831,0.002146542,26.4475462,39875.76534,1,,15.822405
428,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043423000,RIZAL,0.228936625,0.001948496,24.00742476,36196.72044,1,,15.927865
429,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043424000,SAN PABLO CITY,0.829605516,0.015465192,190.5466252,287292.9101,1,,13.794156
430,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043425000,CITY OF SAN PEDRO,0.249973449,0.002015871,24.8375514,37448.32748,1,,16.141658
431,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043426000,SANTA CRUZ (Capital),0.294914285,0.00311682,38.40234304,57900.37412,1,,15.150476
432,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043427000,SANTA MARIA,0.525753986,0.009135471,112.5581361,169707.3062,1,,13.193513
417,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043412000,LUISIANA,0.451760663,0.00627756,77.34581836,116616.6297,1,,16.23567
418,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043413000,LUMBAN,1.385347601,0.006968071,85.85360427,129444.0759,0,,15.883184
419,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043414000,MABITAC,0.381143184,0.003995948,49.23408098,74231.71302,1,,14.152983
420,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043415000,MAGDALENA,0.26304755,0.002731914,33.65991634,50750.07394,1,,15.01576
421,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043416000,MAJAYJAY,0.337543664,0.005044471,62.15292473,93709.84449,1,,14.867432
422,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043417000,NAGCARLAN,0.503006702,0.006315728,77.81608728,117325.6684,1,,15.849585
423,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043418000,PAETE,0.297993272,0.004061341,50.03978394,75446.49575,1,,15.467038
424,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043419000,PAGSANJAN,0.266081347,0.002361903,29.10100699,43876.46842,1,,14.55385
441,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045607000,CALAUAG,2.14779819,0.026152703,322.2274477,69746.61344,1,,43.333161
442,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045608000,CANDELARIA,0.670760784,0.011438046,140.9281655,30504.11239,1,,16.556717
443,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045610000,CATANAUAN,0.920147746,0.021164041,260.7621439,56442.3564,2,,40.76898
444,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045615000,DOLORES,0.357394072,0.005519399,68.00451927,14719.68,1,,14.259518
445,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045616000,GENERAL LUNA,0.606658168,0.008361024,103.0161712,22298.00446,2,,41.92742
446,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045617000,GENERAL NAKAR,1.978400099,0.111029828,1367.998509,296105.3251,1,,10.891264
447,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045618000,GUINAYANGAN,1.207179779,0.01887733,232.5875863,50343.93123,1,,39.854122
448,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045619000,GUMACA,0.989366727,0.015492498,190.8830643,41316.92502,1,,43.881091
433,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043428000,CITY OF SANTA ROSA,0.42169637,0.004704919,57.9693038,87402.07267,1,,15.11151
434,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043429000,SINILOAN,0.521014716,0.004571968,56.33122352,84932.28949,1,,13.480926
435,PH040000000,REGION IV-A (CALABARZON),PH043400000,LAGUNA,PH043430000,VICTORIA,0.252262702,0.002450882,30.19731663,45529.40763,1,,16.390127
436,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045601000,AGDANGAN,0.314515767,0.002975881,36.66583436,7936.374736,2,,40.374852
437,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045602000,ALABAT,0.507091645,0.005056744,62.30414048,13485.82448,1,,47.993015
438,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045603000,ATIMONAN,0.978096523,0.018513246,228.1017098,49372.95655,2,,38.751092
439,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045605000,BUENAVISTA,0.737583401,0.014319347,176.4286732,38188.25042,2,,39.481855
440,PH040000000,REGION IV-A (CALABARZON),PH045600000,QUEZON,PH045606000,BURDEOS,2.246205636,0.022262045,274.2906622,59370.62445,0,,49.790898
393,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042111000,KAWIT,0.374861707,0.001337678,16.48152571,42338.13654,1,,16.149211
394,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042112000,MAGALLANES,0.439428434,0.005515115,67.95173179,174556.0302,0,,10.2602
395,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042113000,MARAGONDON,0.778097887,0.011856412,146.0828465,375261.102,1,,10.148803
396,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042114000,MENDEZ (MENDEZ-NUÑEZ),0.158345985,0.001229168,15.14457486,38903.7453,0,,8.402517
397,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042115000,NAIC,0.450627934,0.0059415,73.20521559,188051.3047,1,,10.849287
398,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042116000,NOVELETA,0.112853625,0.000432226,5.325456176,13680.15891,1,,15.682048
399,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042117000,ROSARIO,0.118915212,0.000670655,8.263138037,21226.54617,1,,14.906864
400,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042118000,SILANG,0.632167197,0.01201504,148.0373126,380281.7813,1,,11.972573
385,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042103000,BACOOR CITY,0.416208728,0.00410766,50.61047923,130009.4068,1,,16.659963
386,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042104000,CARMONA,0.272040529,0.002020447,24.89392675,63948.11307,1,,14.96043
387,PH040000000,REGION IV-A (CALABARZON),PH042100000,CAVITE,PH042105000,CAVITE CITY,0.487506859,0.000995243,12.26239221,31499.92572,1,,14.639539
